10;128;0.20799;0.020799;0.027991;0.001702
10;256;0.207982;0.0207982;0.035204;0.002434
10;1024;0.188001;0.0188001;0.025341;0.003933
10;4096;0.200009;0.0200009;0.024008;0.015999
10;8192;0.183658;0.0183658;0.024014;0.003644
10;32768;0.212597;0.0212597;0.035063;0.00091
10;65536;0.188009;0.0188009;0.024003;0.003816
10;131072;0.219998;0.0219998;0.033609;0.015971
