10;128;0.190156;0.0190156;0.024003;0.002157
10;256;0.195607;0.0195607;0.024039;0.000812
10;1024;0.192927;0.0192927;0.024031;0.000899
10;4096;0.19429;0.019429;0.024022;0.00231
10;8192;0.212;0.0212;0.024006;0.000864
10;32768;0.212468;0.0212468;0.024016;0.002171
10;65536;0.195998;0.0195998;0.028227;0.000874
10;131072;0.215997;0.0215997;0.024018;0.016002
10;1000000;0.207993;0.0207993;0.024013;0.001632
10;10000000;0.191994;0.0191994;0.024002;0.000818
